Baby Name,Start Time,End Time,Activity,Amount,Percentile,Duration,Info,Notes
Name,09/26/2020 7:31 PM,09/26/2020 7:38 PM,FEEDING,2.00oz,,7 min,,
Name,09/26/2020 8:06 PM,09/26/2020 8:31 PM,FEEDING,1.90oz,,25 min,,
Name,09/27/2020 12:05 AM,09/27/2020 12:35 AM,FEEDING,3.30oz,,30 min,,
Name,09/27/2020 1:40 AM,09/27/2020 1:50 AM,FEEDING,0.60oz,,10 min,,
Name,09/27/2020 4:21 AM,09/27/2020 4:58 AM,FEEDING,1.75oz,,37 min,,
Name,09/27/2020 7:34 AM,09/27/2020 7:54 AM,FEEDING,2.00oz,,20 min,,
Name,09/27/2020 8:00 AM,09/27/2020 8:08 AM,FEEDING,1.00oz,,8 min,,
Name,09/27/2020 8:10 AM,09/27/2020 8:30 AM,FEEDING,0.90oz,,20 min,,
Name,09/27/2020 9:16 AM,09/27/2020 10:42 AM,FEEDING,1.40oz,,1 h 26 min,,
Name,09/27/2020 1:35 PM,09/27/2020 2:16 PM,FEEDING,2.00oz,,41 min,,
Name,09/27/2020 3:00 PM,09/27/2020 3:30 PM,FEEDING,2.00oz,,30 min,,
Name,09/27/2020 6:45 PM,09/27/2020 6:55 PM,FEEDING,1.00oz,,10 min,,
Name,09/27/2020 7:20 PM,09/27/2020 8:00 PM,FEEDING,3.00oz,,40 min,,
Name,09/27/2020 8:52 PM,09/27/2020 9:21 PM,FEEDING,1.50oz,,29 min,,
Name,09/28/2020 12:10 AM,09/28/2020 12:30 AM,FEEDING,1.80oz,,20 min,,
Name,09/28/2020 4:08 AM,09/28/2020 4:45 AM,FEEDING,4.00oz,,37 min,,
Name,09/28/2020 7:45 AM,09/28/2020 8:00 AM,FEEDING,1.30oz,,15 min,,
Name,09/28/2020 9:57 AM,09/28/2020 10:40 AM,FEEDING,3.00oz,,43 min,,
Name,09/28/2020 11:00 AM,09/28/2020 11:06 AM,FEEDING,0.80oz,,6 min,,
Name,09/28/2020 2:07 PM,09/28/2020 2:27 PM,FEEDING,2.00oz,,20 min,,
Name,09/28/2020 5:20 PM,09/28/2020 6:03 PM,FEEDING,4.10oz,,43 min,,
Name,09/28/2020 7:18 PM,09/28/2020 7:49 PM,FEEDING,1.20oz,,31 min,,
Name,09/28/2020 8:55 PM,09/28/2020 9:49 PM,FEEDING,2.00oz,,54 min,,
Name,09/28/2020 9:55 PM,09/28/2020 10:28 PM,FEEDING,1.80oz,,33 min,,
Name,09/29/2020 1:10 AM,09/29/2020 1:25 AM,FEEDING,1.10oz,,15 min,,
Name,09/29/2020 4:07 AM,09/29/2020 4:23 AM,FEEDING,3.00oz,,16 min,,
Name,09/29/2020 6:53 AM,09/29/2020 7:18 AM,FEEDING,1.50oz,,25 min,,
Name,09/29/2020 8:23 AM,09/29/2020 9:06 AM,FEEDING,3.00oz,,43 min,,
Name,09/29/2020 9:21 AM,09/29/2020 9:47 AM,FEEDING,1.80oz,,26 min,,
Name,09/29/2020 11:59 AM,09/29/2020 12:08 PM,FEEDING,1.40oz,,9 min,,
Name,09/29/2020 2:48 PM,09/29/2020 3:07 PM,FEEDING,2.00oz,,19 min,,
Name,09/29/2020 4:00 PM,09/29/2020 4:50 PM,FEEDING,3.90oz,,50 min,,
Name,09/29/2020 5:15 PM,09/29/2020 5:33 PM,FEEDING,0.90oz,,18 min,,
Name,09/29/2020 7:20 PM,09/29/2020 7:55 PM,FEEDING,3.00oz,,35 min,,
Name,09/29/2020 8:30 PM,09/29/2020 9:00 PM,FEEDING,1.00oz,,30 min,,
Name,09/29/2020 11:20 PM,09/29/2020 11:36 PM,FEEDING,1.10oz,,16 min,,
Name,09/30/2020 4:00 AM,09/30/2020 4:30 AM,FEEDING,3.10oz,,30 min,,
Name,09/30/2020 6:42 AM,09/30/2020 6:54 AM,FEEDING,1.30oz,,12 min,,
Name,09/30/2020 8:11 AM,09/30/2020 9:01 AM,FEEDING,2.00oz,,50 min,,
Name,09/30/2020 9:18 AM,09/30/2020 9:47 AM,FEEDING,1.00oz,,29 min,,
Name,09/30/2020 10:21 AM,09/30/2020 10:51 AM,FEEDING,2.00oz,,30 min,,
Name,09/30/2020 11:17 AM,09/30/2020 11:37 AM,FEEDING,0.40oz,,20 min,,
Name,09/30/2020 2:06 PM,09/30/2020 2:45 PM,FEEDING,3.00oz,,39 min,,
Name,09/30/2020 2:50 PM,09/30/2020 3:39 PM,FEEDING,1.00oz,,49 min,,
Name,09/30/2020 4:29 PM,09/30/2020 5:09 PM,FEEDING,2.00oz,,40 min,,
Name,09/30/2020 5:38 PM,09/30/2020 5:44 PM,FEEDING,0.90oz,,6 min,,
Name,09/30/2020 7:35 PM,09/30/2020 7:56 PM,FEEDING,2.00oz,,21 min,,
Name,09/30/2020 8:53 PM,09/30/2020 9:19 PM,FEEDING,0.50oz,,26 min,,
Name,10/01/2020 12:40 AM,10/01/2020 1:00 AM,FEEDING,2.30oz,,20 min,,
Name,10/01/2020 2:55 AM,10/01/2020 3:15 AM,FEEDING,3.50oz,,20 min,,
Name,10/01/2020 5:26 AM,10/01/2020 6:01 AM,FEEDING,2.50oz,,35 min,,
Name,10/01/2020 8:15 AM,10/01/2020 9:07 AM,FEEDING,3.00oz,,52 min,,
Name,10/01/2020 10:20 AM,10/01/2020 10:42 AM,FEEDING,1.20oz,,22 min,,
Name,10/01/2020 11:48 AM,10/01/2020 12:00 PM,FEEDING,1.00oz,,12 min,,
Name,10/01/2020 2:11 PM,10/01/2020 2:53 PM,FEEDING,3.80oz,,42 min,,
Name,10/01/2020 5:13 PM,10/01/2020 6:12 PM,FEEDING,4.00oz,,59 min,,
Name,10/01/2020 8:00 PM,10/01/2020 10:03 PM,FEEDING,3.20oz,,2 h 3 min,,
Name,10/01/2020 10:15 PM,10/01/2020 10:38 PM,FEEDING,0.90oz,,23 min,,
Name,10/02/2020 12:05 AM,10/02/2020 12:20 AM,FEEDING,0.50oz,,15 min,,
Name,10/02/2020 3:45 AM,10/02/2020 4:00 AM,FEEDING,2.00oz,,15 min,,
Name,10/02/2020 7:20 AM,10/02/2020 8:05 AM,FEEDING,3.50oz,,45 min,,
Name,10/02/2020 9:55 AM,10/02/2020 10:50 AM,FEEDING,2.00oz,,55 min,,
Name,10/02/2020 12:20 PM,10/02/2020 12:53 PM,FEEDING,2.00oz,,33 min,,
Name,10/02/2020 2:28 PM,10/02/2020 3:37 PM,FEEDING,2.90oz,,1 h 9 min,,
Name,10/02/2020 4:45 PM,10/02/2020 5:30 PM,FEEDING,1.00oz,,45 min,,
Name,10/02/2020 8:13 PM,10/02/2020 9:04 PM,FEEDING,2.80oz,,51 min,,
Name,10/03/2020 12:30 AM,10/03/2020 1:20 AM,FEEDING,4.50oz,,50 min,,
Name,10/03/2020 5:31 AM,10/03/2020 5:41 AM,FEEDING,1.70oz,,10 min,,
Name,10/03/2020 6:40 AM,10/03/2020 7:00 AM,FEEDING,1.80oz,,20 min,,
Name,10/03/2020 7:50 AM,10/03/2020 8:32 AM,FEEDING,1.90oz,,42 min,,
Name,10/03/2020 9:18 AM,10/03/2020 9:38 AM,FEEDING,2.00oz,,20 min,,
Name,10/03/2020 10:39 AM,10/03/2020 11:38 AM,FEEDING,2.80oz,,59 min,,
Name,10/03/2020 1:06 PM,10/03/2020 2:27 PM,FEEDING,2.00oz,,1 h 21 min,,
Name,10/03/2020 2:26 PM,10/03/2020 2:56 PM,FEEDING,1.50oz,,30 min,,
Name,10/03/2020 3:50 PM,10/03/2020 4:10 PM,FEEDING,1.00oz,,20 min,,
Name,10/03/2020 7:45 PM,10/03/2020 9:47 PM,FEEDING,3.60oz,,2 h 2 min,,
Name,10/03/2020 10:15 PM,10/03/2020 10:40 PM,FEEDING,1.00oz,,25 min,,
Name,10/04/2020 4:15 AM,10/04/2020 4:38 AM,FEEDING,2.90oz,,23 min,,
Name,10/04/2020 7:15 AM,10/04/2020 7:45 AM,FEEDING,2.40oz,,30 min,,
Name,10/04/2020 9:50 AM,10/04/2020 10:20 AM,FEEDING,3.00oz,,30 min,,
Name,10/04/2020 12:53 PM,10/04/2020 1:03 PM,FEEDING,0.66oz,,10 min,,
Name,10/04/2020 2:04 PM,10/04/2020 2:18 PM,FEEDING,2.00oz,,14 min,,
Name,10/04/2020 3:00 PM,10/04/2020 3:21 PM,FEEDING,2.00oz,,21 min,,
Name,10/04/2020 4:01 PM,10/04/2020 4:16 PM,FEEDING,1.00oz,,15 min,,
Name,10/04/2020 5:00 PM,10/04/2020 5:29 PM,FEEDING,1.00oz,,29 min,,
Name,10/04/2020 6:00 PM,10/04/2020 6:28 PM,FEEDING,1.60oz,,28 min,,
Name,10/04/2020 8:25 PM,10/04/2020 9:08 PM,FEEDING,1.50oz,,43 min,,
Name,10/05/2020 12:15 AM,10/05/2020 12:30 AM,FEEDING,0.75oz,,15 min,,
Name,10/05/2020 4:00 AM,10/05/2020 4:40 AM,FEEDING,2.40oz,,40 min,,
Name,10/05/2020 5:59 AM,10/05/2020 6:14 AM,FEEDING,1.90oz,,15 min,,
Name,10/05/2020 8:25 AM,10/05/2020 9:10 AM,FEEDING,2.00oz,,45 min,,
Name,10/05/2020 9:36 AM,10/05/2020 9:56 AM,FEEDING,1.30oz,,20 min,,
Name,10/05/2020 11:00 AM,10/05/2020 11:30 AM,FEEDING,1.20oz,,30 min,,
Name,10/05/2020 1:45 PM,10/05/2020 2:04 PM,FEEDING,1.20oz,,19 min,,
Name,10/05/2020 3:23 PM,10/05/2020 4:00 PM,FEEDING,2.30oz,,37 min,,
Name,10/05/2020 6:05 PM,10/05/2020 6:20 PM,FEEDING,1.70oz,,15 min,,
Name,10/05/2020 8:34 PM,10/05/2020 9:24 PM,FEEDING,3.00oz,,50 min,,
Name,10/05/2020 11:25 PM,10/05/2020 11:47 PM,FEEDING,2.60oz,,22 min,,
Name,10/06/2020 3:25 AM,10/06/2020 3:40 AM,FEEDING,1.40oz,,15 min,,
Name,10/06/2020 6:29 AM,10/06/2020 6:49 AM,FEEDING,1.00oz,,20 min,,
Name,10/06/2020 7:35 AM,10/06/2020 7:47 AM,FEEDING,0.60oz,,12 min,,
Name,10/06/2020 8:40 AM,10/06/2020 9:22 AM,FEEDING,3.00oz,,42 min,,
Name,10/06/2020 3:01 PM,10/06/2020 3:31 PM,FEEDING,2.00oz,,30 min,,
Name,10/06/2020 5:15 PM,10/06/2020 5:38 PM,FEEDING,2.50oz,,23 min,,
Name,10/06/2020 5:40 PM,10/06/2020 6:39 PM,FEEDING,2.00oz,,59 min,,
Name,10/06/2020 7:43 PM,10/06/2020 8:10 PM,FEEDING,1.90oz,,27 min,,
Name,10/06/2020 9:42 PM,10/06/2020 10:12 PM,FEEDING,2.90oz,,30 min,,
Name,10/07/2020 1:59 AM,10/07/2020 2:29 AM,FEEDING,1.20oz,,30 min,,
Name,10/07/2020 3:30 AM,10/07/2020 4:10 AM,FEEDING,3.30oz,,40 min,,
Name,10/07/2020 7:22 AM,10/07/2020 7:45 AM,FEEDING,2.00oz,,23 min,,
Name,10/07/2020 8:50 AM,10/07/2020 9:50 AM,FEEDING,1.80oz,,1 h,,
Name,10/07/2020 1:40 PM,10/07/2020 1:59 PM,FEEDING,2.00oz,,19 min,,
Name,10/07/2020 3:50 PM,10/07/2020 4:10 PM,FEEDING,1.00oz,,20 min,,
Name,10/07/2020 5:09 PM,10/07/2020 5:56 PM,FEEDING,2.00oz,,47 min,,
Name,10/07/2020 7:06 PM,10/07/2020 7:53 PM,FEEDING,1.90oz,,47 min,,
Name,10/07/2020 8:38 PM,10/07/2020 8:49 PM,FEEDING,1.90oz,,11 min,,
Name,10/08/2020 1:10 AM,10/08/2020 1:30 AM,FEEDING,2.30oz,,20 min,,
Name,10/08/2020 5:16 AM,10/08/2020 5:46 AM,FEEDING,3.00oz,,30 min,,
Name,10/08/2020 8:30 AM,10/08/2020 9:13 AM,FEEDING,2.00oz,,43 min,,
Name,10/08/2020 9:57 AM,10/08/2020 10:12 AM,FEEDING,2.05oz,,15 min,,
Name,10/08/2020 12:33 PM,10/08/2020 12:50 PM,FEEDING,1.30oz,,17 min,,
Name,10/08/2020 2:27 PM,10/08/2020 2:44 PM,FEEDING,2.00oz,,17 min,,
Name,10/08/2020 3:09 PM,10/08/2020 3:16 PM,FEEDING,1.30oz,,7 min,,
Name,10/08/2020 4:00 PM,10/08/2020 4:30 PM,FEEDING,1.40oz,,30 min,,
Name,10/08/2020 6:09 PM,10/08/2020 6:25 PM,FEEDING,2.00oz,,16 min,,
Name,10/08/2020 6:35 PM,10/08/2020 6:59 PM,FEEDING,0.70oz,,24 min,,
Name,10/08/2020 8:01 PM,10/08/2020 8:16 PM,FEEDING,2.00oz,,15 min,,
Name,10/08/2020 9:12 PM,10/08/2020 10:10 PM,FEEDING,2.50oz,,58 min,,
Name,10/09/2020 3:20 AM,10/09/2020 3:21 AM,FEEDING,3.00oz,,1 min,,
Name,10/09/2020 7:17 AM,10/09/2020 7:32 AM,FEEDING,2.50oz,,15 min,,
Name,10/09/2020 8:39 AM,10/09/2020 8:53 AM,FEEDING,2.00oz,,14 min,,
Name,10/09/2020 11:00 AM,10/09/2020 11:20 AM,FEEDING,2.00oz,,20 min,,
Name,10/09/2020 11:30 AM,10/09/2020 11:50 AM,FEEDING,1.50oz,,20 min,,
Name,10/09/2020 12:30 PM,10/09/2020 12:38 PM,FEEDING,0.50oz,,8 min,,
Name,10/09/2020 4:32 PM,10/09/2020 4:52 PM,FEEDING,2.00oz,,20 min,,
Name,10/09/2020 5:00 PM,10/09/2020 5:25 PM,FEEDING,1.50oz,,25 min,,
Name,10/09/2020 5:45 PM,10/09/2020 6:44 PM,FEEDING,2.50oz,,59 min,,
Name,10/09/2020 8:09 PM,10/09/2020 8:33 PM,FEEDING,2.00oz,,24 min,,
Name,10/09/2020 9:00 PM,10/09/2020 9:05 PM,FEEDING,0.30oz,,5 min,,
Name,10/10/2020 2:45 AM,10/10/2020 3:05 AM,FEEDING,2.50oz,,20 min,,
Name,10/10/2020 6:42 AM,10/10/2020 7:12 AM,FEEDING,3.30oz,,30 min,,
Name,10/10/2020 8:35 AM,10/10/2020 8:47 AM,FEEDING,0.50oz,,12 min,,
Name,10/10/2020 9:07 AM,10/10/2020 9:21 AM,FEEDING,1.50oz,,14 min,,
Name,10/10/2020 10:10 AM,10/10/2020 10:56 AM,FEEDING,1.30oz,,46 min,,
Name,10/10/2020 11:58 AM,10/10/2020 12:28 PM,FEEDING,3.00oz,,30 min,,
Name,10/10/2020 3:58 PM,10/10/2020 4:11 PM,FEEDING,0.50oz,,13 min,,
Name,10/10/2020 6:30 PM,10/10/2020 6:50 PM,FEEDING,3.00oz,,20 min,,
Name,10/10/2020 7:29 PM,10/10/2020 8:28 PM,FEEDING,2.00oz,,59 min,,
Name,10/10/2020 8:55 PM,10/10/2020 9:37 PM,FEEDING,1.30oz,,42 min,,
Name,10/11/2020 4:14 AM,10/11/2020 4:30 AM,FEEDING,3.00oz,,16 min,,
Name,10/11/2020 8:20 AM,10/11/2020 8:50 AM,FEEDING,3.00oz,,30 min,,
Name,10/11/2020 10:50 AM,10/11/2020 11:20 AM,FEEDING,2.30oz,,30 min,,
Name,10/11/2020 2:34 PM,10/11/2020 3:07 PM,FEEDING,2.50oz,,33 min,,
Name,10/11/2020 3:45 PM,10/11/2020 4:01 PM,FEEDING,1.50oz,,16 min,,
Name,10/11/2020 4:40 PM,10/11/2020 5:35 PM,FEEDING,1.80oz,,55 min,,
Name,10/11/2020 6:30 PM,10/11/2020 6:50 PM,FEEDING,1.90oz,,20 min,,
Name,10/11/2020 10:10 PM,10/11/2020 10:35 PM,FEEDING,2.80oz,,25 min,,
Name,10/12/2020 2:50 AM,10/12/2020 3:25 AM,FEEDING,3.80oz,,35 min,,
Name,10/12/2020 7:53 AM,10/12/2020 8:52 AM,FEEDING,2.70oz,,59 min,,
Name,10/12/2020 10:38 AM,10/12/2020 11:18 AM,FEEDING,2.90oz,,40 min,,
Name,10/12/2020 2:19 PM,10/12/2020 2:48 PM,FEEDING,3.50oz,,29 min,,
Name,10/12/2020 5:20 PM,10/12/2020 5:48 PM,FEEDING,3.50oz,,28 min,,
Name,10/12/2020 7:26 PM,10/12/2020 8:01 PM,FEEDING,2.20oz,,35 min,,
Name,10/12/2020 9:40 PM,10/12/2020 10:00 PM,FEEDING,2.00oz,,20 min,,
Name,10/13/2020 2:30 AM,10/13/2020 3:00 AM,FEEDING,2.50oz,,30 min,,
Name,10/13/2020 6:00 AM,10/13/2020 6:15 AM,FEEDING,1.00oz,,15 min,,
Name,10/13/2020 7:15 AM,10/13/2020 7:25 AM,FEEDING,1.00oz,,10 min,,
Name,10/13/2020 8:37 AM,10/13/2020 8:55 AM,FEEDING,1.70oz,,18 min,,
Name,10/13/2020 10:15 AM,10/13/2020 10:35 AM,FEEDING,2.00oz,,20 min,,
Name,10/13/2020 11:00 AM,10/13/2020 11:31 AM,FEEDING,2.00oz,,31 min,,
Name,10/13/2020 11:35 AM,10/13/2020 11:50 AM,FEEDING,0.40oz,,15 min,,
Name,10/13/2020 2:15 PM,10/13/2020 3:05 PM,FEEDING,1.48oz,,50 min,,
Name,10/13/2020 5:15 PM,10/13/2020 5:55 PM,FEEDING,2.70oz,,40 min,,
Name,10/13/2020 7:00 PM,10/13/2020 7:25 PM,FEEDING,1.70oz,,25 min,,
Name,10/13/2020 8:50 PM,10/13/2020 8:59 PM,FEEDING,0.70oz,,9 min,,
Name,10/14/2020 12:10 AM,10/14/2020 12:30 AM,FEEDING,1.50oz,,20 min,,
Name,10/14/2020 4:38 AM,10/14/2020 5:16 AM,FEEDING,4.30oz,,38 min,,
Name,10/14/2020 7:20 AM,10/14/2020 7:33 AM,FEEDING,0.70oz,,13 min,,
Name,10/14/2020 8:31 AM,10/14/2020 8:43 AM,FEEDING,0.80oz,,12 min,,
Name,10/14/2020 9:50 AM,10/14/2020 10:05 AM,FEEDING,2.00oz,,15 min,,
Name,10/14/2020 12:06 PM,10/14/2020 12:28 PM,FEEDING,1.00oz,,22 min,,
Name,10/14/2020 1:11 PM,10/14/2020 1:15 PM,FEEDING,0.20oz,,4 min,,
Name,10/14/2020 2:36 PM,10/14/2020 3:29 PM,FEEDING,4.00oz,,53 min,,
Name,10/14/2020 5:15 PM,10/14/2020 5:45 PM,FEEDING,2.05oz,,30 min,,
Name,10/14/2020 6:46 PM,10/14/2020 7:12 PM,FEEDING,1.30oz,,26 min,,
Name,10/14/2020 8:03 PM,10/14/2020 8:05 PM,FEEDING,0.70oz,,2 min,,
Name,10/14/2020 8:08 PM,10/14/2020 8:56 PM,FEEDING,1.70oz,,48 min,,
Name,10/15/2020 1:40 AM,10/15/2020 2:00 AM,FEEDING,3.50oz,,20 min,,
Name,10/15/2020 4:40 AM,10/15/2020 4:50 AM,FEEDING,2.50oz,,10 min,,
Name,10/15/2020 7:27 AM,10/15/2020 7:40 AM,FEEDING,2.00oz,,13 min,,
Name,10/15/2020 9:35 AM,10/15/2020 10:00 AM,FEEDING,2.50oz,,25 min,,
Name,10/15/2020 12:02 PM,10/15/2020 12:31 PM,FEEDING,3.50oz,,29 min,,
Name,10/15/2020 3:40 PM,10/15/2020 4:04 PM,FEEDING,2.10oz,,24 min,,
Name,10/15/2020 5:17 PM,10/15/2020 5:29 PM,FEEDING,1.00oz,,12 min,,
Name,10/15/2020 6:46 PM,10/15/2020 7:45 PM,FEEDING,4.40oz,,59 min,,
Name,10/16/2020 12:50 AM,10/16/2020 12:50 AM,FEEDING,2.80oz,,1 min,,
Name,10/16/2020 4:44 AM,10/16/2020 5:13 AM,FEEDING,3.20oz,,29 min,,
Name,10/16/2020 8:35 AM,10/16/2020 8:58 AM,FEEDING,2.30oz,,23 min,,
Name,10/16/2020 12:00 PM,10/16/2020 12:17 PM,FEEDING,2.00oz,,17 min,,
Name,10/16/2020 1:30 PM,10/16/2020 2:00 PM,FEEDING,2.00oz,,30 min,,
Name,10/16/2020 2:55 PM,10/16/2020 3:29 PM,FEEDING,2.20oz,,34 min,,
Name,10/16/2020 5:31 PM,10/16/2020 5:32 PM,FEEDING,2.00oz,,1 min,,
Name,10/16/2020 8:00 PM,10/16/2020 8:59 PM,FEEDING,3.70oz,,59 min,,
Name,10/17/2020 12:50 AM,10/17/2020 1:15 AM,FEEDING,3.20oz,,25 min,,
Name,10/17/2020 6:07 AM,10/17/2020 6:22 AM,FEEDING,3.00oz,,15 min,,
Name,10/17/2020 8:34 AM,10/17/2020 9:33 AM,FEEDING,3.00oz,,59 min,,
Name,10/17/2020 9:45 AM,10/17/2020 9:55 AM,FEEDING,0.60oz,,10 min,,
Name,10/17/2020 11:57 AM,10/17/2020 12:16 PM,FEEDING,2.00oz,,19 min,,
Name,10/17/2020 1:44 PM,10/17/2020 2:24 PM,FEEDING,2.30oz,,40 min,,
Name,10/17/2020 4:07 PM,10/17/2020 5:06 PM,FEEDING,2.60oz,,59 min,,
Name,10/17/2020 6:52 PM,10/17/2020 7:42 PM,FEEDING,3.30oz,,50 min,,
Name,10/18/2020 12:00 AM,10/18/2020 12:52 AM,FEEDING,4.50oz,,52 min,,
Name,10/18/2020 5:11 AM,10/18/2020 5:36 AM,FEEDING,2.80oz,,25 min,,
Name,10/18/2020 8:30 AM,10/18/2020 8:55 AM,FEEDING,3.50oz,,25 min,,
Name,10/18/2020 10:00 AM,10/18/2020 11:33 AM,FEEDING,2.80oz,,1 h 33 min,,
Name,10/18/2020 1:20 PM,10/18/2020 2:08 PM,FEEDING,2.20oz,,48 min,,
Name,10/18/2020 4:10 PM,10/18/2020 4:35 PM,FEEDING,2.00oz,,25 min,,
Name,10/18/2020 5:00 PM,10/18/2020 5:38 PM,FEEDING,2.00oz,,38 min,,
Name,10/18/2020 5:50 PM,10/18/2020 6:17 PM,FEEDING,1.50oz,,27 min,,
Name,10/18/2020 6:50 PM,10/18/2020 7:06 PM,FEEDING,0.50oz,,16 min,,
Name,10/18/2020 10:25 PM,10/18/2020 11:24 PM,FEEDING,5.50oz,,59 min,,
Name,10/19/2020 4:58 AM,10/19/2020 5:16 AM,FEEDING,3.20oz,,18 min,,
Name,10/19/2020 8:16 AM,10/19/2020 8:36 AM,FEEDING,2.00oz,,20 min,,
Name,10/19/2020 10:29 AM,10/19/2020 11:19 AM,FEEDING,2.70oz,,50 min,,
Name,10/19/2020 1:28 PM,10/19/2020 2:18 PM,FEEDING,2.80oz,,50 min,,
Name,10/19/2020 4:30 PM,10/19/2020 4:56 PM,FEEDING,3.00oz,,26 min,,
Name,10/19/2020 6:45 PM,10/19/2020 7:04 PM,FEEDING,2.30oz,,19 min,,
Name,10/19/2020 11:00 PM,10/19/2020 11:30 PM,FEEDING,4.00oz,,30 min,,
Name,10/20/2020 3:45 AM,10/20/2020 4:10 AM,FEEDING,3.00oz,,25 min,,
Name,10/20/2020 4:42 AM,10/20/2020 5:06 AM,FEEDING,1.50oz,,24 min,,
Name,10/20/2020 8:14 AM,10/20/2020 8:23 AM,FEEDING,1.00oz,,9 min,,
Name,10/20/2020 9:26 AM,10/20/2020 9:54 AM,FEEDING,3.00oz,,28 min,,
Name,10/20/2020 10:35 AM,10/20/2020 10:46 AM,FEEDING,1.00oz,,11 min,,
Name,10/20/2020 11:45 AM,10/20/2020 12:25 PM,FEEDING,2.00oz,,40 min,,
Name,10/20/2020 2:29 PM,10/20/2020 2:44 PM,FEEDING,3.00oz,,15 min,,
Name,10/20/2020 3:15 PM,10/20/2020 3:37 PM,FEEDING,3.00oz,,22 min,,
Name,10/20/2020 5:23 PM,10/20/2020 5:53 PM,FEEDING,2.00oz,,30 min,,
Name,10/20/2020 9:48 PM,10/20/2020 10:12 PM,FEEDING,3.00oz,,24 min,,
Name,10/20/2020 10:37 PM,10/20/2020 10:50 PM,FEEDING,1.50oz,,13 min,,
Name,10/21/2020 1:55 AM,10/21/2020 2:15 AM,FEEDING,2.50oz,,20 min,,
Name,10/21/2020 6:17 AM,10/21/2020 6:46 AM,FEEDING,4.00oz,,29 min,,
Name,10/21/2020 10:00 AM,10/21/2020 10:37 AM,FEEDING,3.50oz,,37 min,,
Name,10/21/2020 12:20 PM,10/21/2020 12:50 PM,FEEDING,3.00oz,,30 min,,
Name,10/21/2020 2:19 PM,10/21/2020 2:43 PM,FEEDING,2.50oz,,24 min,,
Name,10/21/2020 7:00 PM,10/21/2020 7:57 PM,FEEDING,4.60oz,,57 min,,
Name,10/21/2020 8:20 PM,10/21/2020 9:02 PM,FEEDING,1.20oz,,42 min,,
Name,10/22/2020 12:55 AM,10/22/2020 1:10 AM,FEEDING,2.20oz,,15 min,,
Name,10/22/2020 3:15 AM,10/22/2020 3:35 AM,FEEDING,2.20oz,,20 min,,
Name,10/22/2020 6:30 AM,10/22/2020 6:40 AM,FEEDING,2.00oz,,10 min,,
Name,10/22/2020 8:58 AM,10/22/2020 9:33 AM,FEEDING,3.30oz,,35 min,,
Name,10/22/2020 12:20 PM,10/22/2020 12:56 PM,FEEDING,3.50oz,,36 min,,
Name,10/22/2020 4:45 PM,10/22/2020 5:18 PM,FEEDING,3.50oz,,33 min,,
Name,10/22/2020 6:30 PM,10/22/2020 7:06 PM,FEEDING,2.90oz,,36 min,,
Name,10/22/2020 10:35 PM,10/22/2020 10:45 PM,FEEDING,1.50oz,,10 min,,
Name,10/23/2020 2:30 AM,10/23/2020 2:40 AM,FEEDING,2.00oz,,10 min,,
Name,10/23/2020 4:40 AM,10/23/2020 5:08 AM,FEEDING,3.00oz,,28 min,,
Name,10/23/2020 6:30 AM,10/23/2020 7:20 AM,FEEDING,2.80oz,,50 min,,
Name,10/23/2020 8:26 AM,10/23/2020 8:48 AM,FEEDING,1.40oz,,22 min,,
Name,10/23/2020 12:20 PM,10/23/2020 1:00 PM,FEEDING,3.50oz,,40 min,,
Name,10/23/2020 2:40 PM,10/23/2020 3:05 PM,FEEDING,3.00oz,,25 min,,
Name,10/23/2020 3:48 PM,10/23/2020 4:02 PM,FEEDING,1.20oz,,14 min,,
Name,10/23/2020 5:37 PM,10/23/2020 6:36 PM,FEEDING,5.50oz,,59 min,,
Name,10/23/2020 11:58 PM,10/24/2020 12:18 AM,FEEDING,2.80oz,,20 min,,
Name,10/24/2020 3:10 AM,10/24/2020 3:40 AM,FEEDING,4.00oz,,30 min,,
Name,10/24/2020 5:31 AM,10/24/2020 6:07 AM,FEEDING,2.50oz,,36 min,,
Name,10/24/2020 5:39 AM,10/24/2020 6:11 AM,FEEDING,2.00oz,,32 min,,
Name,10/24/2020 8:48 AM,10/24/2020 9:49 AM,FEEDING,2.90oz,,1 h 1 min,,
Name,10/24/2020 11:15 AM,10/24/2020 11:45 AM,FEEDING,2.00oz,,30 min,,
Name,10/24/2020 12:15 PM,10/24/2020 12:45 PM,FEEDING,1.80oz,,30 min,,
Name,10/24/2020 3:30 PM,10/24/2020 4:29 PM,FEEDING,4.00oz,,59 min,,
Name,10/24/2020 6:08 PM,10/24/2020 6:49 PM,FEEDING,3.00oz,,41 min,,
Name,10/24/2020 8:06 PM,10/24/2020 9:04 PM,FEEDING,3.60oz,,58 min,,
Name,10/25/2020 2:30 AM,10/25/2020 3:05 AM,FEEDING,4.90oz,,35 min,,
Name,10/25/2020 5:19 AM,10/25/2020 5:52 AM,FEEDING,2.30oz,,33 min,,
Name,10/25/2020 9:03 AM,10/25/2020 9:24 AM,FEEDING,3.00oz,,21 min,,
Name,10/25/2020 10:09 AM,10/25/2020 10:17 AM,FEEDING,0.60oz,,8 min,,
Name,10/25/2020 12:40 PM,10/25/2020 1:05 PM,FEEDING,3.00oz,,25 min,,
Name,10/25/2020 1:17 PM,10/25/2020 1:47 PM,FEEDING,2.00oz,,30 min,,
